2025-05-30 21:12:42,503 - GameLogger - INFO - Gemini API 키가 성공적으로 설정되었어요! 냐옹! 🚀
2025-05-30 21:12:46,771 - GameLogger - INFO - 프로빈스 1 생성: 타일 5개, 인구 55,000, GDP 92,000
2025-05-30 21:12:47,924 - GameLogger - INFO - 프로빈스 681 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,925 - GameLogger - INFO - 프로빈스 682 생성: 타일 1개, 인구 51,000, GDP 82,400
2025-05-30 21:12:47,927 - GameLogger - INFO - 프로빈스 683 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,928 - GameLogger - INFO - 프로빈스 684 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,930 - GameLogger - INFO - 프로빈스 685 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,932 - GameLogger - INFO - 프로빈스 686 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,934 - GameLogger - INFO - 프로빈스 687 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,936 - GameLogger - INFO - 프로빈스 688 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,938 - GameLogger - INFO - 프로빈스 689 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,940 - GameLogger - INFO - 프로빈스 690 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,942 - GameLogger - INFO - 프로빈스 691 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,944 - GameLogger - INFO - 프로빈스 692 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,946 - GameLogger - INFO - 프로빈스 693 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,948 - GameLogger - INFO - 프로빈스 694 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,950 - GameLogger - INFO - 프로빈스 695 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,952 - GameLogger - INFO - 프로빈스 696 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,954 - GameLogger - INFO - 프로빈스 697 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,956 - GameLogger - INFO - 프로빈스 698 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,958 - GameLogger - INFO - 프로빈스 699 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,960 - GameLogger - INFO - 프로빈스 700 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,961 - GameLogger - INFO - 프로빈스 701 생성: 타일 30개, 인구 80,000, GDP 152,000
2025-05-30 21:12:47,964 - GameLogger - INFO - 프로빈스 702 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,966 - GameLogger - INFO - 프로빈스 703 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,968 - GameLogger - INFO - 프로빈스 704 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,972 - GameLogger - INFO - 프로빈스 705 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,974 - GameLogger - INFO - 프로빈스 706 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,976 - GameLogger - INFO - 프로빈스 707 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,978 - GameLogger - INFO - 프로빈스 708 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,980 - GameLogger - INFO - 프로빈스 709 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,983 - GameLogger - INFO - 프로빈스 710 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,985 - GameLogger - INFO - 프로빈스 711 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,986 - GameLogger - INFO - 프로빈스 712 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,989 - GameLogger - INFO - 프로빈스 713 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,990 - GameLogger - INFO - 프로빈스 714 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,992 - GameLogger - INFO - 프로빈스 715 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,992 - GameLogger - INFO - 프로빈스 716 생성: 타일 2개, 인구 52,000, GDP 84,800
2025-05-30 21:12:47,994 - GameLogger - INFO - 프로빈스 717 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,996 - GameLogger - INFO - 프로빈스 718 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:47,999 - GameLogger - INFO - 프로빈스 719 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,002 - GameLogger - INFO - 프로빈스 720 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,004 - GameLogger - INFO - 프로빈스 721 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,006 - GameLogger - INFO - 프로빈스 722 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,008 - GameLogger - INFO - 프로빈스 723 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,011 - GameLogger - INFO - 프로빈스 724 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,011 - GameLogger - INFO - 프로빈스 725 생성: 타일 25개, 인구 75,000, GDP 140,000
2025-05-30 21:12:48,013 - GameLogger - INFO - 프로빈스 726 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,015 - GameLogger - INFO - 프로빈스 727 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,017 - GameLogger - INFO - 프로빈스 728 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,019 - GameLogger - INFO - 프로빈스 729 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,021 - GameLogger - INFO - 프로빈스 730 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,023 - GameLogger - INFO - 프로빈스 731 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,026 - GameLogger - INFO - 프로빈스 732 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,028 - GameLogger - INFO - 프로빈스 733 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,030 - GameLogger - INFO - 프로빈스 734 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,032 - GameLogger - INFO - 프로빈스 735 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,035 - GameLogger - INFO - 프로빈스 736 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,037 - GameLogger - INFO - 프로빈스 737 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,040 - GameLogger - INFO - 프로빈스 738 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,042 - GameLogger - INFO - 프로빈스 739 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,045 - GameLogger - INFO - 프로빈스 740 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,048 - GameLogger - INFO - 프로빈스 741 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,048 - GameLogger - INFO - 프로빈스 742 생성: 타일 2개, 인구 52,000, GDP 84,800
2025-05-30 21:12:48,050 - GameLogger - INFO - 프로빈스 743 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,052 - GameLogger - INFO - 프로빈스 744 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,053 - GameLogger - INFO - 프로빈스 745 생성: 타일 17개, 인구 67,000, GDP 120,800
2025-05-30 21:12:48,053 - GameLogger - INFO - 프로빈스 746 생성: 타일 3개, 인구 53,000, GDP 87,200
2025-05-30 21:12:48,055 - GameLogger - INFO - 프로빈스 747 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,057 - GameLogger - INFO - 프로빈스 748 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,059 - GameLogger - INFO - 프로빈스 749 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,061 - GameLogger - INFO - 프로빈스 750 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,063 - GameLogger - INFO - 프로빈스 751 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,065 - GameLogger - INFO - 프로빈스 752 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,067 - GameLogger - INFO - 프로빈스 753 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,069 - GameLogger - INFO - 프로빈스 754 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,071 - GameLogger - INFO - 프로빈스 755 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,073 - GameLogger - INFO - 프로빈스 756 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,075 - GameLogger - INFO - 프로빈스 757 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,076 - GameLogger - INFO - 프로빈스 758 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,078 - GameLogger - INFO - 프로빈스 759 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,079 - GameLogger - INFO - 프로빈스 760 생성: 타일 4개, 인구 54,000, GDP 89,600
2025-05-30 21:12:48,081 - GameLogger - INFO - 프로빈스 761 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,082 - GameLogger - INFO - 프로빈스 762 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,084 - GameLogger - INFO - 프로빈스 763 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,086 - GameLogger - INFO - 프로빈스 764 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,088 - GameLogger - INFO - 프로빈스 765 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,089 - GameLogger - INFO - 프로빈스 766 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,091 - GameLogger - INFO - 프로빈스 767 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,092 - GameLogger - INFO - 프로빈스 768 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,094 - GameLogger - INFO - 프로빈스 769 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,096 - GameLogger - INFO - 프로빈스 770 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,098 - GameLogger - INFO - 프로빈스 771 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,099 - GameLogger - INFO - 프로빈스 772 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,100 - GameLogger - INFO - 프로빈스 773 생성: 타일 1개, 인구 51,000, GDP 82,400
2025-05-30 21:12:48,101 - GameLogger - INFO - 프로빈스 774 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,103 - GameLogger - INFO - 프로빈스 775 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,104 - GameLogger - INFO - 프로빈스 776 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,105 - GameLogger - INFO - 프로빈스 777 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,107 - GameLogger - INFO - 프로빈스 778 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,109 - GameLogger - INFO - 프로빈스 779 생성: 타일 122개, 인구 172,000, GDP 372,800
2025-05-30 21:12:48,111 - GameLogger - INFO - 프로빈스 780 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,113 - GameLogger - INFO - 프로빈스 781 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,115 - GameLogger - INFO - 프로빈스 782 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,117 - GameLogger - INFO - 프로빈스 783 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,119 - GameLogger - INFO - 프로빈스 784 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,123 - GameLogger - INFO - 프로빈스 785 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,124 - GameLogger - INFO - 프로빈스 786 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,126 - GameLogger - INFO - 프로빈스 787 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,128 - GameLogger - INFO - 프로빈스 788 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,129 - GameLogger - INFO - 프로빈스 789 생성: 타일 23개, 인구 73,000, GDP 135,200
2025-05-30 21:12:48,131 - GameLogger - INFO - 프로빈스 790 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,133 - GameLogger - INFO - 프로빈스 791 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,135 - GameLogger - INFO - 프로빈스 792 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,138 - GameLogger - INFO - 프로빈스 793 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,140 - GameLogger - INFO - 프로빈스 794 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,142 - GameLogger - INFO - 프로빈스 795 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,143 - GameLogger - INFO - 프로빈스 796 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,146 - GameLogger - INFO - 프로빈스 797 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,148 - GameLogger - INFO - 프로빈스 798 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,153 - GameLogger - INFO - 프로빈스 799 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,158 - GameLogger - INFO - 프로빈스 800 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,162 - GameLogger - INFO - 프로빈스 801 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,166 - GameLogger - INFO - 프로빈스 802 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,169 - GameLogger - INFO - 프로빈스 803 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,172 - GameLogger - INFO - 프로빈스 804 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,176 - GameLogger - INFO - 프로빈스 805 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,179 - GameLogger - INFO - 프로빈스 806 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,181 - GameLogger - INFO - 프로빈스 807 생성: 타일 69개, 인구 119,000, GDP 245,600
2025-05-30 21:12:48,183 - GameLogger - INFO - 프로빈스 808 생성: 타일 2개, 인구 52,000, GDP 84,800
2025-05-30 21:12:48,184 - GameLogger - INFO - 프로빈스 809 생성: 타일 2개, 인구 52,000, GDP 84,800
2025-05-30 21:12:48,188 - GameLogger - INFO - 프로빈스 810 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,191 - GameLogger - INFO - 프로빈스 811 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,193 - GameLogger - INFO - 프로빈스 812 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,195 - GameLogger - INFO - 프로빈스 813 생성: 타일 5개, 인구 55,000, GDP 92,000
2025-05-30 21:12:48,197 - GameLogger - INFO - 프로빈스 814 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,199 - GameLogger - INFO - 프로빈스 815 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,201 - GameLogger - INFO - 프로빈스 816 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,204 - GameLogger - INFO - 프로빈스 817 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,204 - GameLogger - INFO - 프로빈스 818 생성: 타일 1개, 인구 51,000, GDP 82,400
2025-05-30 21:12:48,206 - GameLogger - INFO - 프로빈스 819 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,208 - GameLogger - INFO - 프로빈스 820 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,210 - GameLogger - INFO - 프로빈스 821 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,214 - GameLogger - INFO - 프로빈스 822 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,216 - GameLogger - INFO - 프로빈스 823 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,217 - GameLogger - INFO - 프로빈스 824 생성: 타일 3개, 인구 53,000, GDP 87,200
2025-05-30 21:12:48,218 - GameLogger - INFO - 프로빈스 825 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,220 - GameLogger - INFO - 프로빈스 826 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,221 - GameLogger - INFO - 프로빈스 827 생성: 타일 1개, 인구 51,000, GDP 82,400
2025-05-30 21:12:48,221 - GameLogger - INFO - 프로빈스 828 생성: 타일 1개, 인구 51,000, GDP 82,400
2025-05-30 21:12:48,223 - GameLogger - INFO - 프로빈스 829 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,225 - GameLogger - INFO - 프로빈스 830 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,227 - GameLogger - INFO - 프로빈스 831 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,230 - GameLogger - INFO - 프로빈스 832 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,233 - GameLogger - INFO - 프로빈스 833 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,235 - GameLogger - INFO - 프로빈스 834 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,238 - GameLogger - INFO - 프로빈스 835 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,240 - GameLogger - INFO - 프로빈스 836 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,242 - GameLogger - INFO - 프로빈스 837 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,244 - GameLogger - INFO - 프로빈스 838 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,246 - GameLogger - INFO - 프로빈스 839 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,248 - GameLogger - INFO - 프로빈스 840 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,249 - GameLogger - INFO - 프로빈스 841 생성: 타일 16개, 인구 66,000, GDP 118,400
2025-05-30 21:12:48,250 - GameLogger - INFO - 프로빈스 842 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,251 - GameLogger - INFO - 프로빈스 843 생성: 타일 14개, 인구 64,000, GDP 113,600
2025-05-30 21:12:48,253 - GameLogger - INFO - 프로빈스 844 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,255 - GameLogger - INFO - 프로빈스 845 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,257 - GameLogger - INFO - 프로빈스 846 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,259 - GameLogger - INFO - 프로빈스 847 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,259 - GameLogger - INFO - 프로빈스 848 생성: 타일 4개, 인구 54,000, GDP 89,600
2025-05-30 21:12:48,262 - GameLogger - INFO - 프로빈스 849 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,265 - GameLogger - INFO - 프로빈스 850 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,265 - GameLogger - INFO - 프로빈스 851 생성: 타일 22개, 인구 72,000, GDP 132,800
2025-05-30 21:12:48,267 - GameLogger - INFO - 프로빈스 852 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,269 - GameLogger - INFO - 프로빈스 853 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,271 - GameLogger - INFO - 프로빈스 854 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,273 - GameLogger - INFO - 프로빈스 855 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,275 - GameLogger - INFO - 프로빈스 856 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,278 - GameLogger - INFO - 프로빈스 857 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,281 - GameLogger - INFO - 프로빈스 858 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,281 - GameLogger - INFO - 프로빈스 859 생성: 타일 20개, 인구 70,000, GDP 128,000
2025-05-30 21:12:48,284 - GameLogger - INFO - 프로빈스 860 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,285 - GameLogger - INFO - 프로빈스 861 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,288 - GameLogger - INFO - 프로빈스 862 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,290 - GameLogger - INFO - 프로빈스 863 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,292 - GameLogger - INFO - 프로빈스 864 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,294 - GameLogger - INFO - 프로빈스 865 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,296 - GameLogger - INFO - 프로빈스 866 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,298 - GameLogger - INFO - 프로빈스 867 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,301 - GameLogger - INFO - 프로빈스 868 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,303 - GameLogger - INFO - 프로빈스 869 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,305 - GameLogger - INFO - 프로빈스 870 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,306 - GameLogger - INFO - 프로빈스 871 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,308 - GameLogger - INFO - 프로빈스 872 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,310 - GameLogger - INFO - 프로빈스 873 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,312 - GameLogger - INFO - 프로빈스 874 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,315 - GameLogger - INFO - 프로빈스 875 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,317 - GameLogger - INFO - 프로빈스 876 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,320 - GameLogger - INFO - 프로빈스 877 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,321 - GameLogger - INFO - 프로빈스 878 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,323 - GameLogger - INFO - 프로빈스 879 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,325 - GameLogger - INFO - 프로빈스 880 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,328 - GameLogger - INFO - 프로빈스 881 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,328 - GameLogger - INFO - 프로빈스 882 생성: 타일 12개, 인구 62,000, GDP 108,799
2025-05-30 21:12:48,331 - GameLogger - INFO - 프로빈스 883 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,333 - GameLogger - INFO - 프로빈스 884 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,335 - GameLogger - INFO - 프로빈스 885 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,337 - GameLogger - INFO - 프로빈스 886 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,340 - GameLogger - INFO - 프로빈스 887 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,342 - GameLogger - INFO - 프로빈스 888 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,344 - GameLogger - INFO - 프로빈스 889 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,346 - GameLogger - INFO - 프로빈스 890 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,348 - GameLogger - INFO - 프로빈스 891 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,351 - GameLogger - INFO - 프로빈스 892 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,353 - GameLogger - INFO - 프로빈스 893 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,355 - GameLogger - INFO - 프로빈스 894 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,356 - GameLogger - INFO - 프로빈스 895 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,359 - GameLogger - INFO - 프로빈스 896 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,361 - GameLogger - INFO - 프로빈스 897 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,363 - GameLogger - INFO - 프로빈스 898 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,365 - GameLogger - INFO - 프로빈스 899 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,367 - GameLogger - INFO - 프로빈스 900 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,368 - GameLogger - INFO - 프로빈스 901 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,370 - GameLogger - INFO - 프로빈스 902 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,372 - GameLogger - INFO - 프로빈스 903 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,374 - GameLogger - INFO - 프로빈스 904 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,376 - GameLogger - INFO - 프로빈스 905 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,378 - GameLogger - INFO - 프로빈스 906 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,380 - GameLogger - INFO - 프로빈스 907 생성: 타일 200개, 인구 250,000, GDP 560,000
